CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50049148,,MANHATTAN,141,E 96TH ST,10128,2124701089,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047727,NYLC LOUNGE,BRONX,2450,GRAND CONCOURSE,10458,9174761323,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045835,,BRONX,905,WHITE PLAINS RD,10473,7185702323,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048487,EASTFIELD'S,MANHATTAN,1479,YORK AVE,10075,2129666032,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048600,THE OLIVE GARDEN ITALIAN RESTAURANT #4481,MANHATTAN,100,W 125TH ST,10027,4072454711,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048622,STARBUCKS COFFEE #26188,MANHATTAN,42,BROADWAY,10004,2126159700,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044611,,BROOKLYN,262,4TH AVE,11215,7187970100,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048238,BURGERFI,BROOKLYN,719,86TH ST,11228,7188360836,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045639,DELIVERY ONLY,MANHATTAN,126,PEARL ST,10005,2122035944,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047855,,MANHATTAN,519,6TH AVE,10011,6468526300,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046314,,BRONX,351,E 152ND ST,10451,3474317926,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047125,,MANHATTAN,1198,1ST AVE,10065,9175620005,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043497,,BROOKLYN,36,RALPH AVE,11221,7184904180,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048844,,MANHATTAN,2857,BROADWAY,10025,3104777171,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50039571,A+ ROOF BAR,QUEENS,3916,COLLEGE POINT BLVD,11354,9178558916,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045963,,MANHATTAN,42,BROADWAY,10004,2125551212,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045661,,BROOKLYN,2962,FULTON ST,11208,3473231045,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046777,,BROOKLYN,1647,BATH AVE,11214,2129510656,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048541,SHAKE SHACK,MANHATTAN,1333,BROADWAY,10018,6467473444,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046832,,QUEENS,8060,LEFFERTS BLVD,11415,2124705387,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50038846,LOL STAND UP COMEDY,MANHATTAN,711,7TH AVE,10036,2126436557,Vegetarian,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048355,,QUEENS,9312,LIBERTY AVE,11417,1347656656,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048152,Dosa Royale,BROOKLYN,258,DEKALB AVE,11205,7185763800,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046043,,MANHATTAN,5025,BROADWAY,10034,8458205627,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044095,SABORES RESTAURANT & BAR,QUEENS,392,WOODWARD AVE,11385,9175591123,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047030,SUBABA,MANHATTAN,2564,AMSTERDAM AVE,10033,3476916441,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045622,,BROOKLYN,860,MANHATTAN AVE,11222,2127778287,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046346,,QUEENS,11924,METROPOLITAN AVE,11415,7188451888,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046100,,BROOKLYN,4320,18TH AVE,11218,9176246603,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048297,CAFE GOURMET,BROOKLYN,9,HANOVER PL,11201,7182220090,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50017408,CHICKEN AND SHAKES,QUEENS,183-16,HORACE HARDING EXPRESSWAY,11365,9174030562,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046085,,MANHATTAN,144,W 4TH ST,10012,6464312842,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50041073,THE TOPAZ,BROOKLYN,251,BUSHWICK AVE,11206,3477707217,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
