CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
40905068,NO 32,MANHATTAN,32,EAST    2 STREET,10003,2122534922,American,2/22/2016,Violations were cited in the following area(s).,10F,Not Critical,2,A,2/22/2016,4/25/2016,Cycle Inspection / Re-inspection
50006227,VYNL,MANHATTAN,756,9TH AVE,10019,2129742003,American,1/7/2016,Violations were cited in the following area(s).,08A,Not Critical,11,A,1/7/2016,4/25/2016,Cycle Inspection / Initial Inspection
41204470,MC SWIGGANS,MANHATTAN,393,2 AVENUE,10010,2126833180,Irish,3/1/2016,Violations were cited in the following area(s).,04H,Critical,13,A,3/1/2016,4/25/2016,Cycle Inspection / Re-inspection
40692857,IL RICCIO RESTAURANT,MANHATTAN,152,EAST   79 STREET,10075,2126399111,Italian,1/6/2016,Violations were cited in the following area(s).,06E,Critical,7,A,1/6/2016,4/25/2016,Cycle Inspection / Re-inspection
50013144,JAKE'S CAFE EMPLOYEES CAFETERIA AT JAVED CENTER,MANHATTAN,655,W 34TH ST,10001,2122162400,Other,2/22/2016,Violations were cited in the following area(s).,02G,Critical,12,A,2/22/2016,4/25/2016,Cycle Inspection / Re-inspection
41123883,TAIM,MANHATTAN,222,WAVERLY PLACE,10014,2126916101,Vegetarian,2/22/2016,Violations were cited in the following area(s).,02G,Critical,11,A,2/22/2016,4/25/2016,Cycle Inspection / Re-inspection
41639194,KEUR COUMBA RESTAURANT,MANHATTAN,125,WEST  116 STREET,10026,2128663900,African,3/7/2016,Violations were cited in the following area(s).,08A,Not Critical,16,B,3/7/2016,4/25/2016,Cycle Inspection / Re-inspection
41585019,OBAO NOODLES & BBQ,MANHATTAN,38,WATER STREET,10004,2123616313,Thai,2/8/2016,Violations were cited in the following area(s).,10F,Not Critical,10,A,2/8/2016,4/25/2016,Cycle Inspection / Re-inspection
41354572,O'REILLY'S OFF FIFTH,MANHATTAN,21,WEST   35 STREET,10001,2125025246,American,4/22/2016,Violations were cited in the following area(s).,08A,Not Critical,10,A,4/22/2016,4/25/2016,Cycle Inspection / Initial Inspection
50007352,RACINES,MANHATTAN,94,CHAMBERS ST,10007,2122273400,French,1/7/2016,Violations were cited in the following area(s).,10F,Not Critical,10,A,1/7/2016,4/25/2016,Cycle Inspection / Re-inspection
41721444,READY TO EAT,MANHATTAN,525,HUDSON STREET,10014,2122291013,American,3/4/2016,Violations were cited in the following area(s).,04L,Critical,6,A,3/4/2016,4/25/2016,Cycle Inspection / Re-inspection
41164678,NIOS RESTAURANT,MANHATTAN,130,WEST   46 STREET,10036,2124852999,American,2/10/2016,Violations were cited in the following area(s).,04N,Critical,24,B,2/10/2016,4/25/2016,Cycle Inspection / Re-inspection
50038836,MELTKRAFT,MANHATTAN,151,E 43RD ST,10017,3477930307,Sandwiches,3/10/2016,Violations were cited in the following area(s).,10F,Not Critical,12,A,3/10/2016,4/25/2016,Cycle Inspection / Initial Inspection
41265462,SAJU BISTRO,MANHATTAN,120,WEST   44 STREET,10036,2129977258,French,4/13/2016,Violations were cited in the following area(s).,06A,Critical,12,A,4/13/2016,4/25/2016,Cycle Inspection / Initial Inspection
50004442,BAKERY ON 3RD CAFE,MANHATTAN,1885,3RD AVE,10029,2125340008,Bakery,3/22/2016,Violations were cited in the following area(s).,06E,Critical,12,A,3/22/2016,4/25/2016,Cycle Inspection / Re-inspection
41348778,EASTVILLE COMEDY CLUB,MANHATTAN,85,EAST    4 STREET,10003,2122602445,American,1/8/2016,Violations were cited in the following area(s).,06E,Critical,10,A,1/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
50015970,FRESH & CO,MANHATTAN,1260,LEXINGTON AVE,10028,2129833747,American,4/8/2016,Violations were cited in the following area(s).,06D,Critical,12,A,4/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
40803550,BAKER STREET PUB,MANHATTAN,1152,1 AVENUE,10065,2126889663,American,3/14/2016,Violations were cited in the following area(s).,06D,Critical,10,A,3/14/2016,4/25/2016,Cycle Inspection / Re-inspection
40855120,FRED'S AT BARNEY'S,MANHATTAN,660,MADISON AVENUE,10065,2128332200,Italian,3/7/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,3/7/2016,4/25/2016,Cycle Inspection / Re-inspection
41252214,LAZY POINT,MANHATTAN,310,SPRING STREET,10013,2124637406,American,3/25/2016,Violations were cited in the following area(s).,04A,Critical,10,A,3/25/2016,4/25/2016,Cycle Inspection / Re-inspection
41636189,BAREBURGER,MANHATTAN,85,2 AVENUE,10003,2125108610,Hamburgers,2/3/2016,Violations were cited in the following area(s).,10B,Not Critical,9,A,2/3/2016,4/25/2016,Cycle Inspection / Initial Inspection
41704745,SUBWAY,MANHATTAN,3419,BROADWAY,10031,6465481210,Sandwiches,3/15/2016,Violations were cited in the following area(s).,10B,Not Critical,9,A,3/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
41589763,BISTRO MARKETPLACE,MANHATTAN,125,PARK AVENUE,10017,2126613330,Delicatessen,3/24/2016,Violations were cited in the following area(s).,04N,Critical,21,Z,3/24/2016,4/25/2016,Cycle Inspection / Re-inspection
40914459,VILLAGE UNDERGROUND,MANHATTAN,130,WEST    3 STREET,10012,2127777745,American,3/7/2016,Violations were cited in the following area(s).,06C,Critical,10,A,3/7/2016,4/25/2016,Cycle Inspection / Initial Inspection
40573444,IROHA JAPANESE RESTAURANT,MANHATTAN,152,WEST   49 STREET,10019,2123989049,Japanese,1/6/2016,Violations were cited in the following area(s).,04L,Critical,8,A,1/6/2016,4/25/2016,Cycle Inspection / Re-inspection
50016347,VIVI BUBBLE TEA,MANHATTAN,205,ALLEN ST,10014,6264665027,Caf̩/Coffee/Tea,4/6/2016,Violations were cited in the following area(s).,02B,Critical,23,Z,4/6/2016,4/25/2016,Cycle Inspection / Re-inspection
40367179,TWINS PUB,MANHATTAN,421,9 AVENUE,10001,2126431688,Irish,1/5/2016,Violations were cited in the following area(s).,08A,Not Critical,11,A,1/5/2016,4/25/2016,Cycle Inspection / Re-inspection
50014465,MIYABI SUSHI & ASIAN CUISINE,MANHATTAN,118,W 3RD ST,10012,2122281688,Japanese,2/9/2016,Violations were cited in the following area(s).,04L,Critical,11,A,2/9/2016,4/25/2016,Cycle Inspection / Re-inspection
50032912,EL ANAFE EXPRESS,MANHATTAN,584,W 207TH ST,10034,2125676777,Spanish,1/21/2016,Violations were cited in the following area(s).,08A,Not Critical,21,B,1/21/2016,4/25/2016,Cycle Inspection / Re-inspection
50037983,VAPOR LOUNGE AND RESTAURANT,MANHATTAN,4160,BROADWAY,10033,6469227095,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/12/2016,Violations were cited in the following area(s).,06C,Critical,12,A,1/12/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
41612269,GREEN TOMATO,MANHATTAN,295,7 AVENUE,10001,2123529174,American,1/25/2016,Violations were cited in the following area(s).,08C,Not Critical,25,B,1/25/2016,4/25/2016,Cycle Inspection / Re-inspection
41657018,SUN BAKERY,MANHATTAN,83,ESSEX STREET,10002,2123530166,Bakery,4/11/2016,Violations were cited in the following area(s).,10F,Not Critical,19,Z,4/11/2016,4/25/2016,Cycle Inspection / Re-inspection
41655725,SAHARA CITI RESTAURANT,MANHATTAN,137,EAST   13 STREET,10003,2125399955,Egyptian,4/15/2016,Violations were cited in the following area(s).,06C,Critical,10,A,4/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
50012857,SUSHI MAMBO,MANHATTAN,431,W 202ND ST,10034,2125674800,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/12/2016,Violations were cited in the following area(s).,10B,Not Critical,11,A,4/12/2016,4/25/2016,Cycle Inspection / Initial Inspection
41156888,JUNI,MANHATTAN,12,EAST   31 STREET,10016,2128896363,American,4/21/2016,Violations were cited in the following area(s).,06E,Critical,12,A,4/21/2016,4/25/2016,Cycle Inspection / Initial Inspection
40854704,Manon Cafe / Leonidas,MANHATTAN,120,BROADWAY,10002,2127666100,Caf̩/Coffee/Tea,1/12/2016,Violations were cited in the following area(s).,10F,Not Critical,6,A,1/12/2016,4/25/2016,Cycle Inspection / Initial Inspection
50045332,ROWLANDS BAR AND GRILL / CHEF STREET,MANHATTAN,151,W 34TH ST,10001,__________,Other,2/3/2016,Violations were cited in the following area(s).,10E,Not Critical,12,A,2/3/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
40402365,MICHAEL'S,MANHATTAN,24,WEST   55 STREET,10019,2127670555,American,3/15/2016,Violations were cited in the following area(s).,10F,Not Critical,11,A,3/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
50038079,MAYHEM AND STOUT,MANHATTAN,230,PARK AVE,10169,6467470805,Sandwiches,1/8/2016,Violations were cited in the following area(s).,10B,Not Critical,9,A,1/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
41700186,ROGUE AND CANON,MANHATTAN,128,WEST HOUSTON STREET,10012,6463988700,American,3/25/2016,Violations were cited in the following area(s).,08A,Not Critical,18,B,3/25/2016,4/25/2016,Cycle Inspection / Re-inspection
41558918,ROGER WILLIAMS HOTEL,MANHATTAN,131,MADISON AVENUE,10016,2124487000,American,4/1/2016,Violations were cited in the following area(s).,02G,Critical,11,A,4/1/2016,4/25/2016,Cycle Inspection / Re-inspection
41577301,COPPELIA CUBAN LUNCHEONETTE,MANHATTAN,207,WEST   14 STREET,10011,2128585001,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/4/2016,Violations were cited in the following area(s).,10F,Not Critical,26,Z,4/4/2016,4/25/2016,Cycle Inspection / Re-inspection
50038305,MS RITA'S PLACE,MANHATTAN,349,E 109TH ST,10029,6469187296,American,4/5/2016,Violations were cited in the following area(s).,08A,Not Critical,23,Z,4/5/2016,4/25/2016,Cycle Inspection / Re-inspection
41370362,HOUNDSTOOTH PUB,MANHATTAN,520,8 AVENUE,10018,2126430034,American,1/19/2016,Violations were cited in the following area(s).,06D,Critical,8,A,1/19/2016,4/25/2016,Cycle Inspection / Initial Inspection
41468132,COLLAGE BISTRO & BAR,MANHATTAN,342,WEST   40 STREET,10018,2127066210,American,3/7/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,3/7/2016,4/25/2016,Cycle Inspection / Re-inspection
50043110,THAIS NEW YORK,MANHATTAN,1718,2ND AVE,10128,2122898889,Thai,3/9/2016,Violations were cited in the following area(s).,10B,Not Critical,11,A,3/9/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
40368313,RED FLAME DINER,MANHATTAN,67,WEST   44 STREET,10036,2128693965,American,4/20/2016,Violations were cited in the following area(s).,06F,Critical,12,A,4/20/2016,4/25/2016,Cycle Inspection / Initial Inspection
40922983,COSI,MANHATTAN,461,PARK AVENUE SOUTH,10016,2126343467,American,2/19/2016,Violations were cited in the following area(s).,06A,Critical,7,A,2/19/2016,4/25/2016,Cycle Inspection / Initial Inspection
40526104,AMY'S BREAD,MANHATTAN,75,NINTH AVENUE,10011,2124624338,Bakery,2/5/2016,Violations were cited in the following area(s).,06D,Critical,12,A,2/5/2016,4/25/2016,Cycle Inspection / Initial Inspection
41721670,MULBERRY & VINE,MANHATTAN,73,WARREN STREET,10007,2127916300,American,1/5/2016,Violations were cited in the following area(s).,06D,Critical,5,A,1/5/2016,4/25/2016,Cycle Inspection / Re-inspection
50045787,STARBUCKS COFFEE # 26528,MANHATTAN,1040,6TH AVE,10018,3479783853,American,4/15/2016,Violations were cited in the following area(s).,10B,Not Critical,7,A,4/15/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
50001622,Earl's Beer & Cheese,MANHATTAN,1259,PARK AVE,10029,6078465277,Armenian,2/1/2016,Violations were cited in the following area(s).,10H,Not Critical,10,A,2/1/2016,4/25/2016,Cycle Inspection / Initial Inspection
41636931,GOTHAM CAFE,MANHATTAN,1298,2 AVENUE,10065,2127170457,Delicatessen,3/22/2016,Violations were cited in the following area(s).,10F,Not Critical,7,A,3/22/2016,4/25/2016,Cycle Inspection / Initial Inspection
50003058,CHIRPING CHICKEN,MANHATTAN,1219,1ST AVENUE,10065,2128792509,Chicken,4/5/2016,Violations were cited in the following area(s).,06C,Critical,18,Z,4/5/2016,4/25/2016,Cycle Inspection / Re-inspection
41068173,ALBION,MANHATTAN,575,2 AVENUE,10016,2126796799,American,2/16/2016,Violations were cited in the following area(s).,06D,Critical,12,A,2/16/2016,4/25/2016,Cycle Inspection / Initial Inspection
41538121,SLICE & CO. BRICK OVEN PIZZA,MANHATTAN,527,6 AVENUE,10011,2122556333,Pizza,1/13/2016,Violations were cited in the following area(s).,06D,Critical,24,B,1/13/2016,4/25/2016,Cycle Inspection / Re-inspection
41501115,MILANO'S PIZZERIA,MANHATTAN,2255,2 AVENUE,10029,2129965141,Pizza,4/8/2016,Violations were cited in the following area(s).,10F,Not Critical,10,A,4/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
41160885,HOP LEE RESTARANT,MANHATTAN,16,MOTT STREET,10013,2129626475,Chinese,3/21/2016,Violations were cited in the following area(s).,02B,Critical,11,A,3/21/2016,4/25/2016,Cycle Inspection / Re-inspection
41432865,SUSHI HANA,MANHATTAN,111,RIVINGTON STREET,10002,2123889688,Japanese,4/13/2016,Violations were cited in the following area(s).,10F,Not Critical,12,A,4/13/2016,4/25/2016,Cycle Inspection / Re-inspection
41200526,SHILLA KOREAN BARBECUE HOUSE,MANHATTAN,37,WEST   32 STREET,10001,2129671880,Korean,1/22/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,1/22/2016,4/25/2016,Cycle Inspection / Initial Inspection
50008729,NEW YORK KIMCHI,MANHATTAN,18,W 48TH ST,10036,2122213044,Korean,3/11/2016,Violations were cited in the following area(s).,10B,Not Critical,26,B,3/11/2016,4/25/2016,Cycle Inspection / Re-inspection
41275704,COVINGTON & BURLING,MANHATTAN,620,8 AVENUE,10018,2123798187,American,4/22/2016,Violations were cited in the following area(s).,06D,Critical,13,A,4/22/2016,4/25/2016,Cycle Inspection / Initial Inspection
40388281,ANGELICA KITCHEN,MANHATTAN,300,EAST   12 STREET,10003,2122282909,Vegetarian,2/22/2016,Violations were cited in the following area(s).,04M,Critical,9,A,2/22/2016,4/25/2016,Cycle Inspection / Re-inspection
40750262,MARRIOTT MARQUIS - Main Kitchen,MANHATTAN,1535,BROADWAY,10036,2127048977,American,2/9/2016,Violations were cited in the following area(s).,09C,Not Critical,11,A,2/9/2016,4/25/2016,Cycle Inspection / Re-inspection
40623604,GOOD ENOUGH TO EAT (A.G. BISTRO),MANHATTAN,520,COLUMBUS AVENUE,10024,2125793194,American,2/24/2016,Violations were cited in the following area(s).,04N,Critical,42,C,2/24/2016,4/25/2016,Cycle Inspection / Re-inspection
40389455,TOWNHOUSE OF NY,MANHATTAN,236,EAST   58 STREET,10022,2127544649,American,4/12/2016,Violations were cited in the following area(s).,10H,Not Critical,10,A,4/12/2016,4/25/2016,Cycle Inspection / Initial Inspection
50044246,FLEET BAKERY,MANHATTAN,24,BOWERY,10013,6463318311,Bakery,3/28/2016,Violations were cited in the following area(s).,08B,Not Critical,36,Z,3/28/2016,4/25/2016,Cycle Inspection / Re-inspection
41650789,SIMON SIPS,MANHATTAN,1185,AVENUE OF THE AMERICAS,10036,2123542100,Caf̩/Coffee/Tea,1/8/2016,Violations were cited in the following area(s).,02B,Critical,9,A,1/8/2016,4/25/2016,Cycle Inspection / Re-inspection
41515855,AVE NIDA,MANHATTAN,25,AVENUE B,10009,6466926216,American,1/25/2016,Violations were cited in the following area(s).,06D,Critical,7,A,1/25/2016,4/25/2016,Cycle Inspection / Re-inspection
41602946,FRANCESCA LA VELA CUCINA,MANHATTAN,373,AMSTERDAM AVENUE,10024,2128777818,Italian,4/11/2016,Violations were cited in the following area(s).,02G,Critical,9,A,4/11/2016,4/25/2016,Cycle Inspection / Initial Inspection
50005183,BAR FISH BISTRO,MANHATTAN,643,BROADWAY,10012,2122530477,American,2/3/2016,Violations were cited in the following area(s).,10B,Not Critical,22,B,2/3/2016,4/25/2016,Cycle Inspection / Re-inspection
50000489,INSOMNIA COOKIES,MANHATTAN,237,E 53RD ST,10022,2122862403,American,2/24/2016,Violations were cited in the following area(s).,10F,Not Critical,11,A,2/24/2016,4/25/2016,Cycle Inspection / Initial Inspection
50008356,NEW HAPPY WOK,MANHATTAN,158,DELANCEY ST,10002,2123889800,Chinese,2/12/2016,Violations were cited in the following area(s).,06C,Critical,12,A,2/12/2016,4/25/2016,Cycle Inspection / Re-inspection
41510644,CURRY HUT,MANHATTAN,534,9 AVENUE,10018,2129675885,Bangladeshi,3/21/2016,Violations were cited in the following area(s).,02G,Critical,7,A,3/21/2016,4/25/2016,Cycle Inspection / Re-inspection
40674598,CAFE EXPRESS,MANHATTAN,397,SOUTH END AVENUE,10280,2124320649,American,1/25/2016,Violations were cited in the following area(s).,04L,Critical,6,A,1/25/2016,4/25/2016,Cycle Inspection / Re-inspection
50001373,MEI LAI WAH COFFEE SHOP,MANHATTAN,62-64,BAYARD ST,10013,2129667866,Chinese,3/16/2016,Violations were cited in the following area(s).,06C,Critical,12,A,3/16/2016,4/25/2016,Cycle Inspection / Re-inspection
50011590,UPLAND,MANHATTAN,345,PARK AVE S,10010,2126861006,American,3/11/2016,Violations were cited in the following area(s).,04C,Critical,9,A,3/11/2016,4/25/2016,Cycle Inspection / Initial Inspection
41248529,ROUTE 66 CAFE,MANHATTAN,858,9 AVENUE,10019,2129777600,American,2/26/2016,Violations were cited in the following area(s).,10D,Not Critical,12,A,2/26/2016,4/25/2016,Cycle Inspection / Initial Inspection
40393570,PASTA LOVERS TRATTORIA,MANHATTAN,142,WEST   49 STREET,10019,2128191155,Italian,3/8/2016,Violations were cited in the following area(s).,06D,Critical,12,A,3/8/2016,4/25/2016,Cycle Inspection / Re-inspection
50009148,DENNY'S,MANHATTAN,150,NASSAU ST,10038,2125665500,American,3/31/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,3/31/2016,4/25/2016,Cycle Inspection / Re-inspection
41570001,BILLY'S BAKERY,MANHATTAN,184,9 AVENUE,10011,2126479956,Bakery,2/17/2016,Violations were cited in the following area(s).,10F,Not Critical,2,A,2/17/2016,4/25/2016,Cycle Inspection / Initial Inspection
50010182,ASTOR ROW CAFE,MANHATTAN,404,MALCOLM X BLVD,10037,2124912566,Caf̩/Coffee/Tea,2/26/2016,Violations were cited in the following area(s).,02G,Critical,12,A,2/26/2016,4/25/2016,Cycle Inspection / Initial Inspection
41641339,SMILE TO GO,MANHATTAN,22,HOWARD STREET,10013,6468633893,American,3/11/2016,Violations were cited in the following area(s).,10F,Not Critical,8,A,3/11/2016,4/25/2016,Cycle Inspection / Re-inspection
50002023,SERENGETI TEAS & SPICES,MANHATTAN,2292,FREDERICK DOUGLAS BLVD,10027,2128667100,Caf̩/Coffee/Tea,4/13/2016,Violations were cited in the following area(s).,09C,Not Critical,6,A,4/13/2016,4/25/2016,Cycle Inspection / Initial Inspection
41215734,GYU-KAKU,MANHATTAN,805,3 AVENUE,10022,2127028816,Japanese,1/4/2016,Violations were cited in the following area(s).,02G,Critical,40,Z,1/4/2016,4/25/2016,Cycle Inspection / Re-inspection
50015634,"CARVEL ICE CREAM, DAYLIGHT DONUTS, KUNG FU TEA",MANHATTAN,9,BROADWAY,10004,2127855688,"Ice Cream, Gelato, Yogurt, Ices",2/1/2016,Violations were cited in the following area(s).,06D,Critical,12,A,2/1/2016,4/25/2016,Cycle Inspection / Re-inspection
50002386,CHURCH STREET KITCHEN,MANHATTAN,178,CHURCH STREET,10013,9172617991,American,1/29/2016,Violations were cited in the following area(s).,04H,Critical,11,A,1/29/2016,4/25/2016,Cycle Inspection / Initial Inspection
40999193,KO SUSHI,MANHATTAN,1329,2 AVENUE,10021,2124391678,Japanese,4/21/2016,Violations were cited in the following area(s).,06D,Critical,17,Z,4/21/2016,4/25/2016,Cycle Inspection / Re-inspection
41139263,SCARLATTO,MANHATTAN,250,WEST   47 STREET,10036,2127304535,Italian,1/28/2016,Violations were cited in the following area(s).,10F,Not Critical,12,A,1/28/2016,4/25/2016,Cycle Inspection / Re-inspection
50015840,GOLDEN DRAGON III,MANHATTAN,152,NAGLE AVE,10040,2125672898,Chinese,3/24/2016,Violations were cited in the following area(s).,10F,Not Critical,10,A,3/24/2016,4/25/2016,Cycle Inspection / Re-inspection
41721738,DAVEY'S ICE CREAM,MANHATTAN,137,1 AVENUE,10003,2122288032,"Ice Cream, Gelato, Yogurt, Ices",4/5/2016,Violations were cited in the following area(s).,10F,Not Critical,3,A,4/5/2016,4/25/2016,Cycle Inspection / Initial Inspection
